Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
ARHM,3342,003,,,,,,,,,,,,,,16.0,,,,,"Gossin, Pamela S",,,,,
ARHM,6310,001,,10.0,6.0,3.0,1.0,2.0,,1.0,,,,,,,,,,,"Warren, Shilyh J","Stone, Naomi S",,,,
ARTS,1301,0W1,94.0,26.0,4.0,4.0,4.0,1.0,,1.0,,1.0,1.0,,1.0,,,,2.0,,"Wilder, James E","Payne, Nicholas A","Khoshniat, Ahmad",,,
ARTS,1316,001,,16.0,,2.0,1.0,,,,,,,,,,,,,,"Fridge, Brian D",,,,,
ARTS,1316,002,6.0,11.0,1.0,,,,,,,,,,,,,,1.0,,"Min, Inki A",,,,,
ARTS,1316,003,6.0,7.0,1.0,3.0,,,,,,,,,,,,,,,"Takaloubighash, Maryam",,,,,
ARTS,1316,004,5.0,6.0,2.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,"Jafarpour, Zahra",,,,,
ARTS,1316,501,16.0,1.0,,,,1.0,,,,,,,,,,,,,"Miranda, Jeffrey R",,,,,
ARTS,2316,001,5.0,8.0,,,,1.0,1.0,1.0,,,,,,,,,,,"Akinwole, Oluwadare   (Dare)",,,,,
ARTS,2316,002,5.0,12.0,,,,,,,,,,,,,,,,,"Song, Haoyi",,,,,
ARTS,2316,501,6.0,6.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,"Egan, Trey T",,,,,
ARTS,2348,001,4.0,14.0,,,,,,,,,,,,,,,,,"Williams, Thomas E",,,,,
ARTS,2350,001,,,6.0,,2.0,4.0,,1.0,1.0,,,,,,,,,,"Miller, Cynthia M",,,,,
ARTS,2350,002,7.0,1.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,,,2.0,,"Lyon, Tara L",,,,,
ARTS,2380,001,2.0,6.0,4.0,3.0,,1.0,,,1.0,,1.0,,,,,,,,"Egan, Trey T",,,,,
ARTS,2381,001,,9.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,,"Cochran, Kristen N",,,,,
ARTS,3364,001,2.0,12.0,1.0,,,,,,,,,,,,,,,,"Williams, Thomas E",,,,,
ARTS,3366,501,4.0,5.0,3.0,1.0,,1.0,,,,,,,,,,,,,"Min, Inki A",,,,,
ARTS,3367,001,10.0,6.0,2.0,,,,,,,,,,1.0,,,,,,"Fridge, Brian D",,,,,
ARTS,3367,002,17.0,3.0,,,,,,,,,,,,,,,,,"Miranda, Jeffrey R",,,,,
ARTS,3368,001,1.0,8.0,2.0,,,,,,,,,,,,,,,,"Cochran, Kristen N",,,,,
ARTS,3371,002,2.0,5.0,4.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,"Durant, Stephanie D",,,,,
ARTS,3372,001,,8.0,1.0,1.0,,,,,,,,,,,,,,,"Loving, Emily A",,,,,
ARTS,3377,001,1.0,13.0,3.0,1.0,1.0,,,,,,,,,,,,,,"Waligore, Marilyn",,,,,
ARTS,3379,001,,4.0,4.0,3.0,,1.0,,,,,,,1.0,,,,1.0,,"Palmer, Marcy A",,,,,
ARTS,3382,001,,10.0,1.0,3.0,,,1.0,,,,,,,,,,,,"Tady, Lorraine T",,,,,
ARTS,3383,001,10.0,3.0,2.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,"Jaeggli, Erika",,,,,
ARTS,4308,001,3.0,5.0,1.0,3.0,,1.0,,,,,,,1.0,,,,,,"Durant, Stephanie D",,,,,
ARTS,4310,101,,6.0,5.0,1.0,,,1.0,,,1.0,,,,,,,,,"Avram, Danielle M",,,,,
ARTS,4368,002,7.0,9.0,,,,,,,,,,,,,,,,,"Pomara, John J",,,,,
ATCM,2300,001,,173.0,16.0,11.0,61.0,3.0,3.0,13.0,2.0,2.0,2.0,1.0,7.0,,,,1.0,,"Balsamo, Anne","Cole, Abby","Gowda, Anupama","Winter, Sabine","Pietsch, Samuel R","Han, Jinxiu"
ATCM,2301,001,9.0,10.0,4.0,3.0,1.0,1.0,,,,,,,1.0,,,,1.0,,"Jaeggli, Erika",,,,,
ATCM,2301,002,15.0,6.0,2.0,2.0,3.0,,,,,,,,,,,,1.0,,"Ferreira de Souza, Leticia",,,,,
ATCM,2301,003,,21.0,,,1.0,,,2.0,,,1.0,,2.0,,,,,,"Loving, Emily A",,,,,
ATCM,2301,004,16.0,9.0,1.0,,1.0,,,,,,,,2.0,,,,,,"Ferreira de Souza, Leticia",,,,,
ATCM,2301,005,4.0,3.0,6.0,4.0,6.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,"Marder, Amanda K",,,,,
ATCM,2301,006,9.0,8.0,1.0,2.0,3.0,2.0,1.0,,1.0,1.0,,,2.0,,,,,,"Doust-Haghighi, Elham",,,,,
ATCM,2301,007,13.0,3.0,5.0,4.0,1.0,1.0,2.0,,,,,,1.0,,,,,,"Jones, Jazmine Q",,,,,
ATCM,2301,501,3.0,8.0,6.0,2.0,2.0,2.0,1.0,1.0,3.0,,,,2.0,,,,,,"Budd, Jessie C",,,,,
ATCM,2301,502,10.0,3.0,3.0,5.0,1.0,,,4.0,,,2.0,,1.0,,,,,,"Ashkaboosi, Maryam",,,,,
ATCM,2301,0W1,2.0,2.0,7.0,4.0,2.0,1.0,1.0,,,2.0,1.0,,3.0,,,,1.0,,"Trosper, Elizabeth M","Asgharpour, Hadi","Zamaniderkani, Vajihe",,,
ATCM,2301,0W2,2.0,6.0,6.0,5.0,3.0,1.0,,1.0,,,,,4.0,,,,,,"Trosper, Elizabeth M","Zamaniderkani, Vajihe","Asgharpour, Hadi",,,
ATCM,2302,001,3.0,9.0,1.0,4.0,3.0,3.0,1.0,,2.0,,,,3.0,,,,1.0,,"Clement, Shonte M",,,,,
ATCM,2302,002,13.0,6.0,6.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,"Ashouri, Shaghayegh",,,,,
ATCM,2302,003,13.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,,,,2.0,1.0,,,,,,"De Leon, Jennifer M",,,,,
ATCM,2302,004,12.0,8.0,2.0,2.0,,5.0,,,,,1.0,,,,,,,,"Gupta, Suvash",,,,,
ATCM,2302,005,4.0,15.0,2.0,4.0,4.0,,1.0,,,,,,,,,,,,"Minnish, Roxanne W","Trotter, Caroline G",,,,
ATCM,2302,006,6.0,14.0,4.0,,3.0,2.0,,,,,,1.0,,,,,,,"Minnish, Roxanne W","Vahed Khoshknab, Tina",,,,
ATCM,2302,501,9.0,6.0,1.0,2.0,3.0,,,5.0,2.0,,,1.0,,,,,,,"Ashkaboosi, Maryam",,,,,
ATCM,2302,502,11.0,5.0,3.0,,2.0,4.0,,,2.0,,,,1.0,,,,,,"McClanahan, Sara N",,,,,
ATCM,2302,503,3.0,2.0,8.0,2.0,4.0,3.0,1.0,,2.0,,2.0,,3.0,,,,,,"Barreiro, Isi J",,,,,
ATCM,2302,0H1,7.0,4.0,3.0,5.0,1.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,"Barreiro, Isi J",,,,,
ATCM,2320,001,,3.0,3.0,2.0,,1.0,,1.0,,,,,,,,,1.0,,"Imaoka, Laura B",,,,,
ATCM,2321,001,4.0,11.0,8.0,2.0,,,,1.0,,,,2.0,,,,,,,"Shukla, Nishanshi A",,,,,
ATCM,2322,001,,20.0,7.0,13.0,3.0,4.0,3.0,2.0,5.0,2.0,1.0,,5.0,,,,1.0,,"Valkanova, Dora R","Rahman, Maruf","Khatri, Hamida",,,
ATCM,2330,001,4.0,12.0,,5.0,1.0,,2.0,1.0,,,2.0,,2.0,,,,,,"Martinez Ochoa, Angelica Miriam M",,,,,
ATCM,2330,0W1,,,2.0,1.0,3.0,1.0,2.0,4.0,4.0,3.0,,,8.0,,,,1.0,,"Nielsen, Christina R","Ayodabo, Sunday J",,,,
ATCM,2330,0W2,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,,3.0,2.0,6.0,,,,,,"Nielsen, Christina R","Acton, Logan H",,,,
ATCM,2335,503,2.0,4.0,2.0,,,,,,1.0,,,,1.0,,,,,,"Starzer, Kenneth W",,,,,
ATCM,2340,001,1.0,56.0,10.0,8.0,14.0,,2.0,2.0,,,2.0,,4.0,,,,,,"Gooch, John C","Bhatia, Parul","Vo, Baotran N",,,
ATCM,2350,001,17.0,3.0,5.0,1.0,,,,,1.0,1.0,,,2.0,,,,,,"Nair, Vinayak",,,,,
ATCM,2350,002,16.0,2.0,6.0,2.0,1.0,,,,,2.0,,,,,,,1.0,,"Trosper, Elizabeth M","Yu, Yiding",,,,
ATCM,2350,003,10.0,5.0,3.0,1.0,1.0,1.0,3.0,,2.0,,,,1.0,,,,2.0,,"Jones, Jazmine Q",,,,,
ATCM,2350,004,17.0,2.0,2.0,3.0,3.0,,1.0,,,,,,1.0,,,,,,"Sweet, Kevin J",,,,,
ATCM,2355,001,3.0,4.0,3.0,1.0,1.0,3.0,2.0,,1.0,,1.0,,4.0,,,,6.0,,"Marder, Amanda K",,,,,
ATCM,2360,0W1,19.0,3.0,4.0,3.0,2.0,4.0,,,1.0,,2.0,,2.0,,,,1.0,,"Cox, Norman L",,,,,
ATCM,3301,001,,2.0,5.0,1.0,2.0,4.0,,,,,,,1.0,,,,,,"Imaoka, Laura B","Whitlock, Kathryn",,,,
ATCM,3301,002,4.0,3.0,3.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,1.0,,"Lee, Yueh-Jung",,,,,
ATCM,3301,003,5.0,3.0,3.0,1.0,1.0,3.0,,1.0,,,,,2.0,,,,,,"Welwood, Samantha F",,,,,
ATCM,3301,004,,3.0,4.0,3.0,2.0,,1.0,,,,,,4.0,,,,1.0,,"Heaslip, Audra","Rahman, Mohammad K",,,,
ATCM,3301,005,1.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,"Heaslip, Audra","Rahman, Mohammad K",,,,
ATCM,3301,006,4.0,5.0,5.0,1.0,1.0,1.0,,,,,,,3.0,,,,,,"Heaslip, Audra",,,,,
ATCM,3301,007,1.0,3.0,4.0,2.0,1.0,1.0,1.0,,,,1.0,,2.0,,,,1.0,,"Heaslip, Audra",,,,,
ATCM,3320,001,,1.0,5.0,2.0,5.0,4.0,3.0,2.0,1.0,,,,5.0,,,,1.0,,"Valkanova, Dora R",,,,,
ATCM,3321,001,7.0,7.0,3.0,7.0,1.0,,,1.0,,1.0,,,2.0,,,,,,"Ferreira de Souza, Leticia",,,,,
ATCM,3325,001,,4.0,3.0,9.0,3.0,2.0,1.0,3.0,,,2.0,,2.0,,,,,,"Valkanova, Dora R",,,,,
ATCM,3336,001,2.0,9.0,5.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,"McKinney, Mark",,,,,
ATCM,3336,002,2.0,11.0,3.0,,6.0,,,1.0,,,,,,,,,1.0,,"McKinney, Mark",,,,,
ATCM,3336,003,1.0,11.0,1.0,5.0,5.0,1.0,1.0,4.0,,,,,,,,,1.0,,"McKinney, Mark",,,,,
ATCM,3337,501,6.0,9.0,2.0,3.0,1.0,1.0,,,,1.0,,2.0,2.0,,,,,,"Booker, Jason",,,,,
ATCM,3337,0W1,4.0,18.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,"Wood, Harold G",,,,,
ATCM,3337,0W3,4.0,16.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,"Wood, Harold G",,,,,
ATCM,3340,001,8.0,8.0,4.0,2.0,4.0,1.0,1.0,,,,,,1.0,,,,,,"Cox, Norman L",,,,,
ATCM,3340,002,10.0,6.0,6.0,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,"Cox, Norman L",,,,,
ATCM,3340,003,16.0,1.0,5.0,2.0,1.0,2.0,,,,,,,1.0,,,,,,"Cox, Norman L",,,,,
ATCM,3346,001,7.0,7.0,6.0,1.0,3.0,,,1.0,,,1.0,,2.0,,,,,,"Marks, David",,,,,
ATCM,3350,001,15.0,11.0,,,,,,2.0,,,,,,,,,1.0,,"Trosper, Elizabeth M",,,,,
ATCM,3350,501,2.0,6.0,4.0,,2.0,,,,,,1.0,,,,,,,,"Kondas, Kyle S",,,,,
ATCM,3350,0W1,4.0,3.0,3.0,,2.0,,1.0,,,,,,,,,,,,"Hewitt, Sharon A",,,,,
ATCM,3350,0W2,2.0,4.0,10.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,"Hewitt, Sharon A",,,,,
ATCM,3355,001,4.0,9.0,,3.0,2.0,,4.0,,,,,,1.0,,,,3.0,,"Scott, Andrew F",,,,,
ATCM,3388,001,8.0,,2.0,2.0,,,,,,,,,,,,,,,"Fraley, James M","Amartey, Belinda",,,,
ATCM,3388,003,1.0,7.0,8.0,1.0,4.0,3.0,,,,,,1.0,,,,,,,"Fraley, James M","Hernandez, Luke A",,,,
ATCM,4319,001,,6.0,1.0,,,,,2.0,1.0,,,,,,,,,,"Veras de Souza, Christine",,,,,
ATCM,4319,002,7.0,2.0,,,3.0,,,2.0,,,,,1.0,,,,,,"Gupta-Fitzgerald, Harold E",,,,,
ATCM,4319,003,5.0,,2.0,3.0,2.0,2.0,1.0,,,,1.0,,1.0,,,,1.0,,"Salter, Monika M",,,,,
ATCM,4319,004,13.0,2.0,1.0,,,1.0,,,,,,,,,,,,,"Ayres, Cameron M",,,,,
ATCM,4319,005,2.0,2.0,4.0,,2.0,2.0,1.0,,1.0,,1.0,,2.0,,,,6.0,,"Gardner, Frederick",,,,,
ATCM,4326,001,9.0,5.0,3.0,,,1.0,,,1.0,,,,,,,,,,"Fraley, James M",,,,,
ATCM,4330,001,,10.0,3.0,2.0,4.0,,,1.0,1.0,,,,1.0,,,,,,"Burrough, Xtine L",,,,,
ATCM,4334,001,7.0,,,3.0,2.0,,,,,,,1.0,2.0,,,,1.0,,"Rheams, David C",,,,,
ATCM,4337,0W1,6.0,18.0,2.0,3.0,,,,,,,,,,,,,,,"Wood, Harold G",,,,,
ATCM,4337,0W2,9.0,10.0,3.0,2.0,2.0,,,1.0,,,,,,,,,,,"Wood, Harold G",,,,,
ATCM,4345,001,1.0,8.0,,,,,,,,,,,,,1.0,,,,"Terry, Dean D","Haws, Tyler",,,,
ATCM,4350,0W1,6.0,2.0,4.0,4.0,1.0,,,1.0,3.0,1.0,,1.0,1.0,,,,,,"Hewitt, Sharon A",,,,,
ATCM,4350,0W2,6.0,1.0,5.0,2.0,2.0,1.0,,1.0,2.0,1.0,,,3.0,,,,1.0,,"Hewitt, Sharon A",,,,,
ATCM,4364,501,3.0,9.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,"McKinney, Mark",,,,,
ATCM,4384,0H1,,20.0,4.0,2.0,6.0,,1.0,2.0,,1.0,2.0,,1.0,,,,1.0,,"Johnson, Janet L",,,,,
ATCM,4384,0H2,11.0,19.0,3.0,3.0,1.0,,,,,,,,1.0,,,,,,"Sengupta, Karl",,,,,
ATCM,4384,0H3,10.0,18.0,8.0,4.0,2.0,,,,,,,,3.0,,,,,,"Sengupta, Karl",,,,,
ATCM,4397,002,5.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,,,,1.0,2.0,,,,,,"Caldwell, Bryon A",,,,,
ATCM,4397,0H1,6.0,8.0,4.0,3.0,1.0,,1.0,2.0,,,,,1.0,,,,,,"Minnish, Roxanne W",,,,,
ATCM,4397,0H2,2.0,18.0,,,,,,,,,,,,,,,,,"Terry, Dean D",,,,,
ATCM,6318,001,,8.0,,1.0,1.0,,,,,,,,,,,,,,"Farrar, Eric T",,,,,
ATCM,6318,002,,4.0,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,"Johnson, Casey A",,,,,
ATCM,6349,001,,5.0,5.0,1.0,1.0,,1.0,,,,,,,,,,,,"Chandler, Adam W",,,,,
AUD,6113,001,,,,,,,,,,,,,,,,,,26.0,"Cokely, Carol G",,,,,
AUD,6303,001,,11.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,"Lobarinas, Edward",,,,,
AUD,6305,0H1,,8.0,5.0,,,,1.0,,,,,,1.0,,,,,,"Jahn, Kelly N","Bhatarai, Prabuddha",,,,
AUD,6310,001,,8.0,6.0,,1.0,,,,,,,,,,,,,,"Mosley, Cornetta","Woodford, Allison S",,,,
AUD,7253,001,,9.0,2.0,,3.0,,,,,,,,,,,,,,"Griffiths, Scott K",,,,,
AUD,7280,009,,,,,,,,,,,,,,,,,,14.0,"Griffiths, Scott K",,,,,
AUD,7280,070,,,,,,,,,,,,,,,,,,14.0,"Clark, Jackie L",,,,,
AUD,7324,001,,9.0,3.0,1.0,1.0,,,,,,,,,,,,,,"Warner-Czyz, Andrea D",,,,,
AUD,7327,001,,13.0,,,1.0,,,,,,,,,,,,,,"Clark, Jackie L","Joshi, Swarali",,,,
AUD,7338,001,,2.0,7.0,2.0,,,,,,,,,,,,,,,"Cokely, Carol G","Zang, Andie L",,,,
AUD,7352,001,,12.0,1.0,,,,,,,,,,,,,,,,"Gohmert, Andrea K",,,,,
AUD,7V80,001,,,,,,,,,,,,,,,,,,15.0,"Mosley, Cornetta",,,,,
AUD,8V97,064,,,,,,,,,,,,,,,,,,12.0,"Cokely, Carol G",,,,,
BA,1310,001,6.0,6.0,8.0,12.0,6.0,5.0,,2.0,,,,,,,,,2.0,,"Cheung, Hung Yui",,,,,
BA,1310,002,4.0,4.0,9.0,11.0,13.0,3.0,,1.0,,,,,,,,,1.0,,"Cheung, Hung Yui",,,,,
BA,1310,501,1.0,4.0,5.0,1.0,16.0,4.0,6.0,6.0,1.0,,2.0,,1.0,,,,,,"Zhao, Xiaodan",,,,,
BA,1320,001,4.0,5.0,6.0,8.0,5.0,6.0,5.0,4.0,1.0,,2.0,,,,,,1.0,,"Blueshtein, Moran","Dalvi, Ankita Ashok","Nguyen, Nam H",,,
BA,1320,002,,7.0,12.0,5.0,19.0,2.0,2.0,1.0,,,,,,,,,,,"Lewin, Peter","Nguyen, Trung B",,,,
BA,1320,501,,14.0,6.0,5.0,14.0,2.0,3.0,3.0,,,,,,,,,,,"Lewin, Peter","Nguyen, Trung B",,,,
BA,3300,001,4.0,4.0,3.0,4.0,9.0,9.0,7.0,5.0,1.0,,2.0,,,,,,1.0,,"Siegenthaler, Simon",,,,,
BA,3300,002,12.0,6.0,5.0,7.0,5.0,4.0,4.0,2.0,3.0,,,,,,,,,,"Siegenthaler, Simon",,,,,
BA,3300,003,9.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,,2.0,1.0,,3.0,,,,2.0,,"Siegenthaler, Simon",,,,,
BA,4090,001,,,,,,,,,,,,,,11.0,,,,,"Henderson, Thomas C",,,,,
BA,4090,091,,,,,,,,,,,,,,21.0,,,,,"Henderson, Thomas C",,,,,
BA,4090,092,,,,,,,,,,,,,,15.0,,,,,"Gamino, John P","Dam, Van C",,,,
BA,4095,0W1,,,,,,,,,,,,,,137.0,,,,,"Owens, Dawn M",,,,,
BA,4V90,003,,,,,,,,,,,,,,19.0,,,,,"Henderson, Thomas C",,,,,
BA,4V90,093,,,,,,,,,,,,,,11.0,,,,,"Henderson, Thomas C",,,,,
BBSU,1100,001,6.0,7.0,1.0,,2.0,,,,,,1.0,,1.0,,,,,,"Villarreal, Mariaa A",,,,,
BBSU,1100,002,27.0,4.0,1.0,,2.0,,,1.0,1.0,,,1.0,,,,,,,"Boynton, Catherine",,,,,
BBSU,1100,003,33.0,5.0,4.0,,1.0,2.0,,,,,,,,,,,,,"Taylor, Ryan B",,,,,
BBSU,1100,004,24.0,2.0,2.0,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,,"Grimmer, Leslie A",,,,,
BBSU,1100,005,19.0,6.0,3.0,2.0,2.0,3.0,,1.0,1.0,,,,,,,,,,"Berglund, Rachel B",,,,,
BBSU,1100,006,31.0,6.0,3.0,2.0,1.0,,,,,,,,1.0,,,,1.0,,"Grimmer, Leslie A",,,,,
BBSU,1100,007,32.0,1.0,2.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,"Hamilton, Anna L",,,,,
BBSU,1100,008,35.0,,,1.0,,2.0,1.0,,,,1.0,,,,,,,,"Boynton, Catherine",,,,,
BBSU,1100,009,23.0,5.0,7.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,"Pierce, Corey E",,,,,
BBSU,1100,010,27.0,5.0,2.0,2.0,,,,,1.0,,,,1.0,,,,,,"Pierce, Corey E",,,,,
BBSU,1100,0L1,17.0,8.0,1.0,,1.0,,1.0,2.0,,,1.0,,,,,,,,"Camacho, Kristina S",,,,,
BBSU,1100,0L2,10.0,8.0,8.0,2.0,3.0,4.0,1.0,,1.0,,,,,,,,,,"Camacho, Kristina S",,,,,
BCOM,1300,001,,3.0,10.0,4.0,7.0,5.0,3.0,2.0,2.0,,,,4.0,,,,,,"Godbey, William",,,,,
BCOM,1300,002,4.0,6.0,11.0,5.0,3.0,5.0,1.0,2.0,2.0,,,2.0,3.0,,,,,,"Stewart, Julie M","Ahmed, Safa B",,,,
BCOM,1300,003,2.0,9.0,11.0,3.0,8.0,4.0,1.0,1.0,,,,,1.0,,,,,,"Stewart, Julie M","Ahmed, Safa B",,,,
BCOM,1300,004,,15.0,8.0,3.0,4.0,7.0,,1.0,,,,,2.0,,,,,,"Stewart, Julie M","Ahmed, Safa B",,,,
BCOM,1300,005,5.0,7.0,9.0,7.0,4.0,3.0,,3.0,2.0,,,,,,,,,,"Berardi, Caryn S",,,,,
BCOM,1300,007,2.0,4.0,17.0,8.0,5.0,4.0,,1.0,,2.0,,1.0,,,,,,,"Harrison, Megan",,,,,
BCOM,1300,008,11.0,13.0,,5.0,4.0,2.0,2.0,,,,,,2.0,,,,1.0,,"Ortiz, Robert R",,,,,
BCOM,1300,009,8.0,3.0,15.0,7.0,4.0,1.0,,2.0,,,,,,,,,,,"McCrady, Victoria D","Elango, Neha",,,,
BCOM,1300,010,6.0,11.0,12.0,4.0,4.0,1.0,,,,,,,2.0,,,,,,"Cordova, Denise","Tran, Bao G",,,,
BCOM,1300,011,4.0,11.0,10.0,6.0,2.0,3.0,1.0,2.0,,,,,1.0,,,,,,"McCrady, Victoria D","Elango, Neha",,,,
BCOM,1300,012,5.0,4.0,8.0,4.0,3.0,3.0,1.0,1.0,2.0,,,,1.0,,,,,,"McCrady, Victoria D","Elango, Neha",,,,
BCOM,1300,013,1.0,9.0,10.0,9.0,4.0,6.0,3.0,,,1.0,,,1.0,,,,,,"Walton, Michaella",,,,,
BCOM,1300,014,,2.0,11.0,1.0,3.0,6.0,1.0,2.0,3.0,,3.0,,5.0,,,,1.0,,"Godbey, William",,,,,
BCOM,1300,015,6.0,6.0,8.0,6.0,3.0,1.0,1.0,4.0,2.0,,,,2.0,,,,,,"McCrady, Victoria D","Elango, Neha",,,,
BCOM,1300,016,1.0,12.0,6.0,3.0,6.0,2.0,1.0,3.0,1.0,,,,3.0,,,,1.0,,"Cordova, Denise","Tran, Bao G",,,,
BCOM,1300,017,,3.0,14.0,9.0,4.0,5.0,2.0,1.0,2.0,,,,,,,,,,"Postolos, Christine A",,,,,
BCOM,1300,018,,3.0,9.0,3.0,7.0,7.0,4.0,3.0,1.0,1.0,,1.0,1.0,,,,,,"Herman, Emily L",,,,,
BCOM,1300,019,4.0,4.0,7.0,8.0,7.0,3.0,4.0,,1.0,,,,1.0,,,,1.0,,"Pitchford, Bethany P","Elango, Neha",,,,
BCOM,1300,501,3.0,10.0,12.0,4.0,2.0,4.0,1.0,2.0,,1.0,2.0,,1.0,,,,1.0,,"Ali, Shazia",,,,,
BCOM,1300,502,2.0,11.0,13.0,3.0,6.0,,2.0,,,,,,2.0,,,,,,"Ali, Shazia",,,,,
BCOM,1300,503,,,4.0,5.0,5.0,8.0,3.0,2.0,2.0,2.0,1.0,1.0,6.0,,,,,,"Pitchford, Bethany P","Elango, Neha",,,,
BCOM,1300,504,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,,"Prudhomme-Coleman, Michelle",,,,,
BCOM,1300,0L1,14.0,16.0,,4.0,2.0,,1.0,,,,,,,,,,,,"Ortiz, Robert R",,,,,
BCOM,1300,0L2,3.0,14.0,17.0,3.0,2.0,,,,,,,,,,,,,,"Cordova, Denise","Tran, Bao G",,,,
BCOM,1300,0L3,3.0,10.0,2.0,1.0,2.0,1.0,,2.0,1.0,,,,1.0,,,,,,"Cordova, Denise","Tran, Bao G",,,,
BCOM,3300,001,1.0,2.0,8.0,4.0,6.0,9.0,3.0,4.0,1.0,1.0,,,1.0,,,,,,"Fry, Jennifer L",,,,,
BCOM,3300,002,9.0,18.0,6.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,"Jacobson Jordan, Tatia",,,,,
BCOM,3300,003,,1.0,7.0,5.0,8.0,5.0,,,1.0,1.0,,,1.0,,,,,,"Pitchford, Bethany P","Elango, Neha",,,,
BCOM,3300,004,,6.0,8.0,14.0,5.0,2.0,,,,1.0,1.0,,1.0,,,,,,"Watson, John M","Landolsi, Mohamed Adam",,,,
BCOM,3300,005,,9.0,4.0,14.0,8.0,2.0,,,2.0,,,,1.0,,,,,,"Watson, John M","Landolsi, Mohamed Adam",,,,
BCOM,3300,006,2.0,9.0,7.0,9.0,7.0,3.0,,,,,,,1.0,,,,,,"Watson, John M","Landolsi, Mohamed Adam",,,,
BCOM,3300,007,1.0,3.0,5.0,6.0,11.0,4.0,,1.0,1.0,,1.0,1.0,5.0,,,,1.0,,"de los Santos, Veronica A",,,,,
BCOM,3300,008,,5.0,9.0,8.0,5.0,3.0,4.0,,4.0,,,,1.0,,,,,,"Walton, Michaella",,,,,
BCOM,3300,009,2.0,10.0,13.0,11.0,,3.0,,,1.0,,,,,,,,,,"Woods Bennett, Joy M",,,,,
BCOM,3300,010,1.0,6.0,6.0,5.0,3.0,8.0,1.0,2.0,3.0,,1.0,1.0,2.0,,,,,,"Stewart, Julie M","Ahmed, Safa B",,,,
BCOM,3300,011,,7.0,10.0,12.0,3.0,2.0,1.0,2.0,,,,,1.0,,,,1.0,,"Watson, John M","Landolsi, Mohamed Adam",,,,
BCOM,3300,012,,4.0,12.0,7.0,8.0,1.0,,,1.0,2.0,,,1.0,,,,,,"Watson, John M","Landolsi, Mohamed Adam",,,,
BCOM,3300,014,13.0,2.0,2.0,,,,1.0,,,,,,1.0,,,,1.0,,"Moore, Jason",,,,,
BCOM,3300,016,4.0,7.0,11.0,8.0,2.0,3.0,1.0,,1.0,,,,1.0,,,,,,"Woods Bennett, Joy M",,,,,
BCOM,3300,017,3.0,18.0,10.0,1.0,,1.0,,1.0,3.0,,,,2.0,,,,,,"Jacobson Jordan, Tatia",,,,,
BCOM,3300,018,2.0,1.0,4.0,7.0,3.0,7.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,,,,,,"Herman, Emily L",,,,,
BCOM,3300,501,5.0,7.0,12.0,7.0,3.0,5.0,1.0,,,,,,,,,,,,"Loyless, Lauren",,,,,
BCOM,3300,503,10.0,12.0,6.0,4.0,3.0,1.0,,1.0,,,,,,,1.0,,,,"Loyless, Lauren",,,,,
BCOM,3300,504,,7.0,6.0,8.0,1.0,3.0,1.0,,,,1.0,,,,,,,,"Cooper, Austin",,,,,
BCOM,3300,505,3.0,5.0,6.0,4.0,5.0,1.0,4.0,1.0,1.0,,,,2.0,,,,,,"Horner, Kimberly D",,,,,
BCOM,4300,001,2.0,1.0,10.0,6.0,8.0,5.0,5.0,1.0,1.0,1.0,,,,,,,,,"Siddiqui, Farah",,,,,
BCOM,4300,002,1.0,7.0,11.0,5.0,4.0,6.0,3.0,,2.0,,,,1.0,,,,,,"Blockley, Caylin",,,,,
